"y","z[0]","z[1]","z[2]","z[3]","z[4]","z[5]","z[6]","z[7]","z[8]","z[9]","z[10]","z[11]","z[12]","z[13]","z[14]","z[15]","z[16]","z[17]","z[18]","z[19]","z[20]","z[21]","z[22]","z[23]","z[24]","z[25]","z[26]","z[27]","z[28]","z[29]","z[30]","z[31]","z[32]","z[33]","z[34]","z[35]","z[36]","z[37]","z[38]","z[39]","z[40]","z[41]","z[42]","z[43]","z[44]","z[45]","z[46]","z[47]","z[48]","z[49]","z[50]","z[51]","z[52]","z[53]"
"STYK1","0.0585625554569654","0.037267080745341616","0.005323868677905945","0.01419698314108252","0.030168589174800357","0.008873114463176577","0.12777284826974267","0.08074534161490683","0.25377107364685003","0.2129547471162378","0.00354924578527063","0.005323868677905945","0.6015971606033719","0.7080745341614908","0.06388642413487133","0.07897071872227152","0.46406388642413493","0.14729370008873113","0.017746228926353153","0.04259094942324756","0.13309671694764863","0.044365572315882874","0.00709849157054126","0.044365572315882874","0.04525288376220053","0.03194321206743567","0.8793256433007987","0.019520851818988466","0.9813664596273293","0.02129547471162378","0.04791481810115351","0.005323868677905945","0.001774622892635315","0.023070097604259095","0.1002661934338953","0.00709849157054126","0.11357586512866016","1.0","0.005323868677905945","0.030168589174800357","0.00709849157054126","0.005323868677905945","0.43300798580301686","0.8198757763975156","0.13309671694764863","0.14729370008873113","0.5749778172138421","0.12244897959183673","0.3460514640638864","0.03194321206743567","0.023070097604259095","0.02484472049689441","0.551907719609583","0.02129547471162378"
"PLK1","0.023489111817959384","0.0216948046651986","0.02512030013865101","0.027730201451757606","0.030095424516760463","0.01859554685588451","0.031645053421417504","0.022265720577440667","0.027322404371584695","0.03613082130331947","0.11124704347116875","0.11842427208221189","0.0407797080172906","0.03327624174210913","0.022836636489682732","0.026099013131065982","0.04216621808987848","0.02821955794796509","0.024467824810374357","0.02055297284071446","0.023652230650028545","0.30283011173639995","1.0","0.03735421254383819","0.04273713400212055","0.02854579561210342","0.10382513661202186","0.02267351765761357","0.1812250224288394","0.020879210504852787","0.03343936057417829","0.011255199412772204","0.008563738683631026","0.018106190359677025","0.027077726123480955","0.014680694886224616","0.04273713400212055","0.045510154147296304","0.009950248756218905","0.034254954734524105","0.03637549955142321","0.011907674741048854","0.04632574830764211","0.04029035152108311","0.06386102275507707","0.06492129516352663","0.12902699616670746","0.12021857923497269","0.03996411385694479","0.804665198597178","0.031155696925210013","0.035070548894869914","0.06206671560231628","0.017127477367262053"
"IKBKB","0.5585755631055744","0.42166855417138543","0.4126085315213288","0.4703032590914811","0.4351327544985529","0.35208254687303386","0.5696489241223104","0.11759154397885993","0.10676985025795897","0.14621869888008054","0.5055995973323266","0.5603372341764188","0.15804706178432112","0.12419781049452623","0.13376116773625268","0.13879451365295079","0.12627406568516422","0.12470114508619605","0.20070466842833773","0.15628539071347677","0.6199823832892916","0.34239335598339","0.5799672832515416","0.6274065685164213","0.6713854284635712","0.4273310683276708","0.4200327167484585","0.44985529130489493","0.5647414118535297","0.43349691707562604","0.7329809991191645","0.17113376116773624","0.10865735497672077","0.2687806719516799","0.395306404932679","0.16773625267396503","0.6957971561595571","0.5285013212533032","0.2572039763432742","0.6782433622750723","0.48024411727695987","0.21347678369195924","0.4381527620485718","0.7357493393733484","0.6165848747955204","0.6401157669560841","0.5378130111991947","1.0","0.35761922738140184","0.35334088335220837","0.7198942997357494","0.6599345665030829","0.7113376116773625","0.20523467975336604"
"HIPK2","0.1079228034535297","0.15413915693245303","0.09370238699847637","0.11592178770949721","0.12201625190452005","0.10868461147790756","0.08214829862874555","0.6792153377348908","0.2710132046724225","0.4528948704926358","0.16404266124936515","0.17546978161503302","0.28796343321482987","0.29939055358049765","0.6960385982732351","0.5550406297613002","0.3018029456576942","0.6023362112747587","1.0","0.9358811579481969","0.111604875571356","0.22308278313864904","0.20594210259014725","0.058532249873031995","0.0606272219400711","0.04024885728796343","0.05002539360081259","0.051422041645505324","0.08202133062468257","0.0573895378364652","0.07986287455561199","0.1164296597257491","0.1015744032503809","0.13420518029456577","0.1686769933976638","0.07002285424073133","0.13249111223971557","0.1308405281868969","0.11896901980700862","0.11071609954291518","0.05656424581005586","0.036058913153885215","0.11858811579481969","0.08836973082783138","0.0313610970035551","0.032630777044184864","0.06678517013712544","0.0675469781615033","0.08087861858811579","0.024504824784154392","0.11909598781107161","0.08183087861858812","0.06449974606399186","0.024504824784154392"
"PTK2B","0.07366071428571429","0.10272321428571429","0.05272321428571428","0.049174107142857144","0.06823660714285715","0.06638392857142857","0.07669642857142857","0.12042410714285715","0.22388392857142855","0.11787946428571429","0.9888392857142857","1.0","0.4154464285714286","0.4315178571428571","0.20205357142857142","0.040535714285714286","0.23495535714285715","0.08098214285714286","0.042232142857142864","0.023839285714285712","0.06915178571428572","0.05881696428571429","0.9049107142857142","0.09522321428571427","0.08680803571428572","0.04857142857142858","0.12334821428571428","0.045267857142857144","0.0903125","0.048035714285714286","0.10785714285714286","0.03","0.012410714285714285","0.053125","0.05964285714285714","0.037812500000000006","0.206875","0.13611607142857143","0.011026785714285715","0.10544642857142858","0.028816964285714286","0.025803571428571426","0.09415178571428572","0.1702232142857143","0.21908482142857144","0.19620535714285717","0.23183035714285713","0.47053571428571433","0.05111607142857143","0.07678571428571428","0.08758928571428572","0.07566964285714285","0.10377232142857142","0.30745535714285716"
"SLK","0.5073746312684366","0.42263341378385627","0.26414588361491015","0.5042906945561813","0.47894877983373557","0.6390453204612496","0.5913113435237329","0.1265754894073478","0.1434700992223116","0.21976401179941005","0.41378385626173236","0.39367122552963263","0.18155001340842047","0.19549477071600965","0.13488871010994904","0.13341378385626174","0.27433628318584075","0.18986323411102174","0.1804773397693752","0.13032984714400644","0.4599088227406811","0.4915526950925181","0.23344060069723788","0.46554035934566906","0.4557522123893806","0.5398230088495575","0.40734781442746043","0.5207830517565032","1.0","0.5939930276213462","0.47090372754089566","0.224993295789756","0.1761866452131939","0.2134620541700188","0.2731295253419147","0.09707696433360151","0.609680879592384","0.4887369267900242","0.28962188254223653","0.49906141056583536","0.5176991150442478","0.14548136229552158","0.29471708232770183","0.35666398498256907","0.5189058728881738","0.5199785465272191","0.3188522392062215","0.2424242424242424","0.25502815768302495","0.32448377581120946","0.4851166532582462","0.5813891123625637","0.7308930008045053","0.05551086082059533"
"HIPK4","0.01063394683026585","0.00408997955010225","0.00408997955010225","0.01390593047034765","0.010224948875255624","0.014314928425357873","0.011860940695296524","0.057873210633946834","0.07484662576687118","0.20940695296523518","0.0785276073619632","0.08384458077709611","0.16441717791411042","0.1537832310838446","0.08057259713701431","0.0098159509202454","0.2734151329243354","0.15255623721881392","0.0032719836400817996","0.00245398773006135","0.007361963190184049","0.0036809815950920245","0.00040899795501022495","0.0081799591002045","0.013701431492842534","0.022494887525562373","0.0081799591002045","0.02044989775051125","0.0032719836400817996","0.01676891615541922","0.012269938650306749","0.007361963190184049","0.005521472392638037","0.00245398773006135","0.003067484662576687","0.001226993865030675","0.009406952965235174","0.00408997955010225","0.014314928425357873","0.015950920245398775","0.0049079754601227","0.001226993865030675","0.0032719836400817996","0.011042944785276074","0.00572597137014315","0.008588957055214725","0.00408997955010225","0.0032719836400817996","0.0032719836400817996","1.0","0.0049079754601227","0.01881390593047035","0.006339468302658487","0.00040899795501022495"
"TYK2","0.3840901331512462","0.3316490269716627","0.30903038579720044","0.2857801297371117","0.31628542164561285","0.24868555821099356","0.39842949812222606","0.15302150904745648","0.15551382724479346","0.16505633321952887","0.5455786958006146","0.5947422328439741","0.22864458859679074","0.17657903721406623","0.15698190508706042","0.18393649709798568","0.17413793103448275","0.14759303516558553","0.23745305565039262","0.1594059405940594","0.38989416182997616","0.26131785592352336","0.6799248890406283","0.405599180607716","0.4972686923864801","0.2923181973369751","0.32695459201092525","0.27108228064185735","0.24605667463298053","0.2562990781836804","0.4298395356777058","0.18350973028337317","0.13352680095595768","0.3178217821782179","0.3643222942983954","0.28902355752816666","0.5986684875384091","0.3525093888699215","0.11068624103789691","0.5455786958006146","0.42540116080573576","0.17248207579378627","0.5493342437692046","0.4851485148514852","0.3287470126322977","0.3424376920450666","0.46466370775008536","1.0","0.25855240696483445","0.16473199044042336","0.5250938886992148","0.4347900307272107","0.3757255035848413","0.5315807442813247"
"PXK","0.226897500573263","0.20660398991057097","0.16320797982114194","0.18596652144003667","0.21038752579683562","0.20465489566613165","0.24661774822288468","0.24443934877321716","0.1699151570740656","0.3160398991057097","0.63574868149507","0.6355193762898418","0.29305205228158676","0.28124283421233665","0.3895895436826416","0.2966636092639303","0.22087823893602385","0.3434991974317817","1.0","0.4673240082549874","0.1780554918596652","0.3934304058702132","0.15271726668195368","0.6277229993120844","0.5243636780554919","0.26278376519146984","0.16704884200871362","0.21864251318504932","0.09928915386379271","0.21245127264388902","0.22850263700986012","0.10788809905984866","0.052052281586792024","0.11121302453565696","0.16045631735840404","0.053428112818160976","0.2517771153405182","0.11482458151800047","0.09871589085072231","0.2852556753038294","0.20700527401972024","0.048956661316211875","0.16716349461132768","0.1499656042192158","0.14119468011923872","0.15741802338913094","0.19754643430405872","0.24936941068562257","0.11385003439578079","0.18550791102958036","0.5497592295345105","0.30904609034625086","0.3308300848429259","0.16590231598257282"
"MAP3K8","0.5514376996805113","0.8468051118210863","0.1973642172523962","0.5788338658146965","0.5868210862619809","0.3630990415335464","0.29744408945686907","0.03322683706070288","0.028434504792332272","0.036581469648562306","0.014217252396166136","0.019968051118210865","0.04345047923322684","0.033546325878594255","0.037539936102236424","0.05151757188498402","0.0286741214057508","0.028594249201277958","0.10607028753993611","0.05047923322683707","0.4442492012779553","0.21924920127795527","0.7917731629392971","0.21597444089456871","0.19057507987220448","0.21693290734824283","0.16829073482428117","0.33498402555910545","0.236741214057508","0.36549520766773164","0.5175718849840256","0.13115015974440897","0.05399361022364218","0.09792332268370607","0.13298722044728434","0.07539936102236423","1.0","0.15623003194888183","0.0391373801916933","0.6757188498402557","0.12995207667731634","0.03929712460063898","0.1086261980830671","0.14728434504792334","0.4578274760383387","0.39712460063897764","0.2635782747603834","0.6054313099041534","0.1196485623003195","0.049520766773162944","0.25239616613418536","0.2558306709265176","0.2780351437699681","0.19153354632587863"
"MAP3K9","0.004866180048661801","0.013625304136253041","0.04111922141119221","0.009245742092457421","0.00535279805352798","0.00389294403892944","0.01070559610705596","0.10851581508515815","0.21824817518248177","0.10413625304136254","0.921654501216545","1.0","0.3231143552311435","0.4019464720194647","0.12311435523114354","0.19221411192214113","0.1362530413625304","0.07639902676399027","0.029197080291970802","0.09781021897810217","0.03114355231143552","0.0024330900243309003","0.1416058394160584","0.013625304136253041","0.017761557177615572","0.008272506082725062","0.04817518248175182","0.024817518248175182","0.310948905109489","0.03114355231143552","0.01751824817518248","0.0170316301703163","0.01143552311435523","0.05498783454987834","0.07858880778588807","0.041605839416058395","0.08369829683698296","0.11800486618004864","0.03600973236009732","0.006326034063260341","0.03454987834549878","0.05961070559610706","0.23990267639902674","0.06909975669099756","0.13065693430656933","0.15863746958637467","0.07883211678832117","0.05206812652068127","0.06326034063260341","0.4554744525547445","0.1503649635036496","0.013625304136253041","0.16082725060827252","0.00583941605839416"
"CAMK1","0.5013682331945271","0.5801308744794765","1.0","0.5107079119571684","0.507733491969066","0.5217132659131469","0.4070196311719215","0.45056513979773943","0.5119571683521713","0.5809637120761452","0.5043426531826294","0.46162998215348006","0.6343842950624629","0.6912552052349792","0.42439024390243907","0.33575252825698987","0.6088042831647829","0.4745984533016062","0.09625223081499108","0.2035693039857228","0.4171326591314694","0.22236763831052941","0.023081499107674004","0.4820939916716241","0.439738251041047","0.45151695419393223","0.239678762641285","0.5259964306960143","0.08185603807257585","0.47019631171921483","0.542296252230815","0.14277215942891136","0.08352171326591315","0.21284949434860204","0.25669244497323024","0.22492563950029745","0.3575252825698989","0.11713265913146938","0.032004759071980964","0.4386674598453301","0.524449732302201","0.04295062462819751","0.3223081499107674","0.47281380130874484","0.08108268887566925","0.09339678762641285","0.16644854253420585","0.21213563355145745","0.13991671624033314","0.535871505056514","0.3271861986912552","0.5370017846519929","0.24705532421177873","0.09196906603212375"
"CAMK4","0.0050031269543464665","0.008911819887429643","0.0028142589118198874","0.0050031269543464665","0.005393996247654784","0.00375234521575985","0.01547842401500938","0.05143839899937461","0.059021263289555974","0.15408067542213885","1.0","0.8478736710444027","0.08943089430894309","0.12132582864290181","0.04596622889305816","0.03908692933083177","0.21708880550343965","0.10600375234521577","0.01172607879924953","0.016885553470919325","0.00484677923702314","0.011882426516572857","0.31762038774233897","0.015165728580362726","0.01305503439649781","0.012976860537836147","0.013758599124452783","0.007035647279549718","0.007191994996873046","0.007035647279549718","0.010475297060662915","0.0015634771732332708","0.0006253908692933083","0.0034396497811131957","0.006957473420888054","0.005159474671669793","0.021575984990619135","0.00398686679174484","0.0006253908692933083","0.006097560975609756","0.008677298311444653","0.0010944340212632896","0.015634771732332707","0.021263289555972485","0.0040650406504065045","0.0028142589118198874","0.0358036272670419","0.020794246404002504","0.008130081300813009","0.8894621638524077","0.0068792995622263915","0.008911819887429643","0.012898686679174483","0.011882426516572857"
"NTRK2","0.2718689036285603","0.08099882949668358","0.00593055013655872","0.046820132657042525","0.2315645727662895","0.40312134217713613","0.026765509168942644","0.925868123293016","1.0","0.9223566133437378","0.23058915333593444","0.22122512680452594","0.9231369488880218","0.9184549356223176","0.4858369098712446","0.4968396410456496","0.8314475224346468","0.7395239953179866","0.1594225516972298","0.4395630120952009","0.1681623097932111","0.00031213421771361687","0.018767069840031216","0.07101053452984783","0.04194303550526726","0.019352321498244243","0.01502145922746781","0.023253999219664454","0.026609442060085836","0.01888412017167382","0.05095591104174795","0.05813499804916114","0.006710885680842762","0.019352321498244243","0.09219664455715958","0.0020288724151385096","0.019235271166601637","0.06753804135778385","0.007023019898556379","0.30557939914163085","0.04486929379633242","0.029535700351150995","0.05462348809988295","0.018259851736246585","0.04701521654311354","0.06523605150214591","0.008817791650409674","0.024268435427233708","0.004838080374561061","0.011002731174404994","0.3788529067499024","0.03296917674600078","0.08595396020288724","0.00023410066328521261"
"MAP3K5","0.11047851430120645","0.14856987935475124","1.0","0.313135420902806","0.2219737020469025","0.2487461027517961","0.12498305544259183","0.14558763725091498","0.13603090687271246","0.19343906737156022","0.29646197641317606","0.2537616917446116","0.1531787989697709","0.15873661379964754","0.09353395689304594","0.11196963535312456","0.21316253219465905","0.14409651619899688","0.07645384302562015","0.12118747458316387","0.11454520807916495","0.08357055713704757","0.3264199539108038","0.10288735258235053","0.10647959875288057","0.04893588179476751","0.06947268537345803","0.08689169038904702","0.09787176358953502","0.08662057747051645","0.20780805205368033","0.02928019520130134","0.06303375355835705","0.05679815643215399","0.06994713298088653","0.038701369120238575","0.16314219872576927","0.0879761420631693","0.028737969364240203","0.1099362884641453","0.5616104107360715","0.10458180832316659","0.19276128507523382","0.20048800325335497","0.09455063033753557","0.09529619086349464","0.10586959468618677","0.1302697573539379","0.09936288464145315","0.12105191812389858","0.15765216212552527","0.11888301477565404","0.12186525687949029","0.06357597939541819"
"CSNK1E","0.7824161922833649","0.6881720430107525","0.37109424414927256","0.7289690069576217","0.6225490196078431","0.7400379506641365","0.6254269449715368","0.294370651486401","0.37080961416824787","0.299493991144845","0.8507273877292851","0.8867805186590764","0.47299177735610365","0.4774193548387096","0.29822896900695756","0.35265654648956346","0.29136622390891836","0.2662871600253004","0.370145477545857","0.29892473118279567","0.8140417457305501","0.792852624920936","0.3731815306767868","0.9753320683111952","1.0","0.609044908285895","0.4699873497786211","0.5711574952561669","0.5615433270082226","0.5409234661606577","0.9266287160025299","0.3614800759013282","0.23861480075901326","0.31201771030993036","0.4574320050600885","0.12628083491461098","0.8937381404174572","0.6783681214421251","0.20183428209993673","0.9999999999999998","0.9709044908285893","0.27046173308032884","0.8652751423149905","0.790638836179633","0.7792536369386462","0.9316888045540797","0.46148007590132817","0.587729285262492","0.3641366223908918","0.36495888678051863","0.7273877292852624","0.9930423782416191","0.8899430740037949","0.051359898798228956"
"TESK2","0.29654157468727005","0.19573215599705668","0.14532744665194997","0.2630610743193525","0.2689477557027226","0.4186902133922002","0.37380426784400295","0.21008094186902135","0.15783664459161148","0.188373804267844","0.36276674025018396","0.4275202354672553","0.24944812362030908","0.1949963208241354","0.27005150846210446","0.18432671081677704","0.1401766004415011","0.19793966151582046","0.756438557763061","0.37601177336276675","0.33627667402501843","0.07358351729212656","0.5176600441501104","0.5143487858719648","0.3517292126563649","0.2332597498160412","0.2921265636497425","0.28329654157468726","0.44885945548197204","0.22369389256806477","0.23620309050772628","0.10301692420897718","0.046357615894039736","0.10007358351729213","0.12693156732891833","0.1942604856512141","0.34216335540838855","0.5114054451802796","0.16629874908020603","0.5886681383370125","0.6022810890360558","0.11221486387049301","0.20971302428256072","0.9308314937454011","0.895879323031641","0.8947755702722591","0.4451802796173657","0.39661515820456217","0.22958057395143489","1.0","0.3208241353936718","0.3410596026490066","0.5625459896983076","0.20088300220750552"
"DMPK","0.20594392523364488","0.1675140186915888","0.40859813084112157","0.805981308411215","0.728411214953271","0.8373831775700935","0.34758878504672897","0.1083177570093458","0.12353271028037384","0.1417570093457944","0.2922242990654206","0.3554766355140187","0.20022429906542058","0.14145794392523367","0.11723364485981308","0.149607476635514","0.1482056074766355","0.1256822429906542","0.11502803738317757","0.10444859813084113","0.18205607476635516","0.1436448598130841","0.0623177570093458","0.47514018691588783","0.4020560747663552","0.7435514018691589","0.2825233644859813","1.0","0.16822429906542055","0.9379439252336449","0.5947663551401869","0.4414953271028037","0.43887850467289724","0.13626168224299068","0.16054205607476635","0.03605607476635514","0.2814953271028037","0.13504672897196263","0.4029906542056075","0.36093457943925233","0.3035327102803738","0.11284112149532712","0.47364485981308413","0.38953271028037384","0.11785046728971962","0.11914018691588786","0.1594018691588785","0.18444859813084113","0.16373831775700934","0.24351401869158878","0.2971214953271028","0.6319626168224299","0.30342056074766355","0.011476635514018691"
"SRPK2","0.11152737752161383","0.09063400576368875","0.08562680115273774","0.10727665706051873","0.10698847262247838","0.11217579250720461","0.10958213256484149","0.1338256484149856","0.20486311239193083","0.140814121037464","0.3445965417867435","0.2290345821325648","0.20028818443804033","0.3370317002881844","0.14373198847262247","0.20054034582132563","0.16113112391930837","0.1137608069164265","0.19971181556195963","0.1542507204610951","0.10597982708933718","0.17647694524495677","0.14636167146974063","0.11498559077809797","0.12395533141210373","0.10936599423631123","0.08209654178674351","0.092507204610951","0.08998559077809798","0.09178674351585014","0.11412103746397693","0.04812680115273774","0.03479827089337176","0.04322766570605187","0.06231988472622478","0.035194524495677226","0.11725504322766568","0.10529538904899134","0.04603746397694524","0.15835734870317003","0.10104466858789624","0.03440201729106628","0.12838616714697407","0.10302593659942363","0.14773054755043227","0.14949567723342938","0.08631123919308357","0.09963976945244957","0.06304034582132564","1.0","0.09531700288184437","0.12481988472622477","0.11365273775216136","0.052881844380403456"
